#,Date,  Temperature  C,  Humidity  %RH,  Wind speed  km/h,  Wind direction  degree,  Dew point  C,  Rainfall  Inch,  Solar radiation  w/m2
6681,08-08-2019 07:34,32,71,04,153,026,000.00,0101
6682,08-08-2019 07:04,32,71,04,211,026,000.00,0076
6683,08-08-2019 06:34,31,72,03,154,026,000.00,0044
6684,08-08-2019 06:04,31,73,06,161,026,000.00,0000
6685,08-08-2019 05:34,31,74,02,165,026,000.00,0000
6686,08-08-2019 05:04,31,73,08,194,026,000.00,0002
6687,08-08-2019 04:34,31,72,02,214,026,000.00,0000
6688,08-08-2019 04:04,32,70,06,171,026,000.00,0000
6689,08-08-2019 03:34,32,69,03,178,026,000.00,0000
6690,08-08-2019 03:04,32,71,04,194,026,000.00,0000
6691,08-08-2019 02:34,32,71,02,178,026,000.00,0002
6692,08-08-2019 02:04,32,70,02,202,026,000.00,0000
6693,08-08-2019 01:34,33,70,02,238,027,000.00,0000
6694,08-08-2019 01:04,32,73,02,254,027,000.00,0000
6695,08-08-2019 00:34,33,69,02,254,027,000.00,0000
6696,08-08-2019 00:04,33,69,02,254,027,000.00,0000
6697,07-08-2019 23:34,33,71,02,258,027,000.00,0000
6698,07-08-2019 23:04,33,73,08,261,027,000.00,0000
6699,07-08-2019 22:34,32,74,06,234,027,000.00,0020
6700,07-08-2019 22:33,32,74,07,232,027,000.00,0002
6701,07-08-2019 22:04,33,73,06,257,028,000.00,0012
6702,07-08-2019 21:34,33,72,04,254,028,000.00,0000
6703,07-08-2019 21:04,34,70,05,161,027,000.00,0000
6704,07-08-2019 20:34,34,69,03,176,027,000.00,0000
6705,07-08-2019 20:04,34,66,02,148,027,000.00,0001
6706,07-08-2019 19:34,34,67,07,124,027,000.00,0018
6707,07-08-2019 19:04,34,67,05,153,027,000.00,0019
6708,07-08-2019 18:34,34,66,08,199,027,000.00,0000
6709,07-08-2019 18:04,34,65,05,110,027,000.00,0030
6710,07-08-2019 17:34,35,62,10,131,027,000.00,0046
6711,07-08-2019 17:04,36,60,05,183,027,000.00,0049
6712,07-08-2019 16:34,37,60,04,267,028,000.00,0073
6713,07-08-2019 16:04,36,59,09,268,027,000.00,0086
6714,07-08-2019 15:34,37,60,10,269,028,000.00,0195
6715,07-08-2019 15:04,37,61,06,269,029,000.00,0439
6716,07-08-2019 14:34,36,64,13,268,028,000.00,0544
6717,07-08-2019 14:04,37,61,07,102,028,000.00,0225
6718,07-08-2019 13:34,35,63,13,261,028,000.00,0306
6719,07-08-2019 13:04,36,62,16,267,028,000.00,0804
6720,07-08-2019 12:34,35,64,05,254,027,000.00,0360
6721,07-08-2019 12:04,34,65,14,245,027,000.00,0313
6722,07-08-2019 11:34,34,65,10,238,026,000.00,1024
6723,07-08-2019 11:04,33,65,12,237,026,000.00,0351
6724,07-08-2019 10:34,35,64,08,253,027,000.00,0959
6725,07-08-2019 10:04,33,67,16,260,026,000.00,0645
6726,07-08-2019 09:34,34,65,10,256,027,000.00,0310
6727,07-08-2019 09:04,33,69,03,178,027,000.00,0240
6728,07-08-2019 08:34,32,72,05,182,026,000.00,0138
6729,07-08-2019 08:04,31,74,06,155,026,000.00,0107
6730,07-08-2019 07:34,31,75,05,148,026,000.00,0059
6731,07-08-2019 07:04,31,74,02,129,026,000.00,0026
6732,07-08-2019 06:34,31,76,02,126,026,000.00,0033
6733,07-08-2019 06:04,30,77,02,126,026,000.00,0001
6734,07-08-2019 05:34,30,77,02,124,026,000.00,0000
6735,07-08-2019 05:04,30,77,02,204,026,000.00,0000
6736,07-08-2019 04:34,30,77,02,213,026,000.00,0000
6737,07-08-2019 04:04,30,76,02,210,026,000.00,0008
6738,07-08-2019 03:34,30,79,02,211,026,000.00,0008
6739,07-08-2019 03:04,30,79,03,216,026,000.00,0008
6740,07-08-2019 02:34,31,76,02,248,026,000.00,0000
6741,07-08-2019 02:04,31,75,02,145,026,000.00,0000
6742,07-08-2019 01:34,31,74,02,145,026,000.00,0000
6743,07-08-2019 01:04,31,74,04,183,026,000.00,0000
6744,07-08-2019 00:34,31,77,02,175,026,000.00,0000
6745,07-08-2019 00:04,31,78,02,145,027,000.00,0003
6746,06-08-2019 23:34,31,77,02,123,027,000.00,0000
6747,06-08-2019 23:04,31,78,02,237,027,000.00,0005
6748,06-08-2019 22:34,31,75,05,224,026,000.00,0000
6749,06-08-2019 22:34,31,75,08,224,026,000.00,0017
6750,06-08-2019 22:33,31,75,06,224,026,000.00,0017
6751,06-08-2019 22:32,31,75,07,224,026,000.00,0000
6752,06-08-2019 22:02,31,74,02,223,026,000.00,0020
6753,06-08-2019 21:32,31,75,06,197,026,000.00,0000
6754,06-08-2019 21:02,31,75,02,262,027,000.00,0012
6755,06-08-2019 20:32,31,75,02,263,027,000.00,0000
6756,06-08-2019 20:02,31,75,06,263,026,000.00,0015
6757,06-08-2019 19:32,31,76,08,269,027,000.00,0000
6758,06-08-2019 19:02,31,75,08,252,027,000.00,0023
6759,06-08-2019 18:32,32,75,06,250,027,000.00,0048
6760,06-08-2019 18:02,32,75,15,256,027,000.00,0037
6761,06-08-2019 17:32,32,76,22,255,027,000.00,0115
6762,06-08-2019 17:02,32,75,16,264,027,000.00,0174
6763,06-08-2019 16:32,32,76,16,222,027,000.00,0198
6764,06-08-2019 16:02,32,76,17,260,027,000.00,0174
6765,06-08-2019 15:32,32,75,22,271,027,000.00,0324
6766,06-08-2019 15:02,32,75,25,262,027,000.00,0254
6767,06-08-2019 14:32,32,75,26,259,027,000.00,0447
6768,06-08-2019 14:02,32,76,17,254,027,000.00,0385
6769,06-08-2019 13:32,32,76,28,260,027,000.00,0264
6770,06-08-2019 13:02,32,78,29,259,028,000.00,0426
6771,06-08-2019 12:32,32,78,23,263,028,000.00,0331
6772,06-08-2019 12:02,32,74,24,263,027,000.00,0420
6773,06-08-2019 11:33,32,76,25,276,027,000.00,0268
6774,06-08-2019 11:18,32,75,28,271,027,000.00,0740
6775,06-08-2019 10:48,32,75,13,263,027,000.00,0638
6776,06-08-2019 10:18,32,76,15,267,027,000.00,0714
6777,06-08-2019 09:48,32,78,16,259,027,000.00,0624
6778,06-08-2019 09:18,31,82,12,258,028,000.00,0517
6779,06-08-2019 08:48,31,87,18,245,028,000.00,0438
6780,06-08-2019 08:18,30,88,11,267,028,000.00,0350
6781,04-08-2019 22:36,31,83,02,221,028,000.00,0000
6782,04-08-2019 22:18,32,83,02,203,028,000.00,0013
6783,04-08-2019 22:16,32,83,02,203,028,000.00,0000
6784,04-08-2019 19:46,32,77,02,234,028,000.00,0000
6785,04-08-2019 19:16,32,75,09,208,027,000.00,0000
6786,04-08-2019 18:46,33,75,07,185,028,000.00,0054
6787,04-08-2019 18:16,33,76,10,204,028,000.00,0061
6788,04-08-2019 17:46,32,77,15,176,027,000.00,0153
6789,04-08-2019 17:16,32,73,15,196,027,000.00,0004
6790,04-08-2019 16:46,36,63,08,176,028,000.00,0044
6791,04-08-2019 16:16,37,58,08,006,028,000.00,0217
6792,04-08-2019 15:46,36,63,11,062,028,000.00,0247
6793,04-08-2019 15:18,37,60,05,270,028,000.00,0173
6794,04-08-2019 14:48,37,57,15,284,027,000.00,0468
6795,04-08-2019 14:18,37,59,10,014,028,000.00,0553
6796,04-08-2019 13:48,36,61,08,272,027,000.00,0668
6797,04-08-2019 13:18,36,62,11,268,028,000.00,0668
6798,04-08-2019 12:48,36,62,11,271,028,000.00,0483
6799,04-08-2019 12:18,37,58,09,272,028,000.00,0532
6800,04-08-2019 11:48,37,60,07,277,028,000.00,0762
6801,04-08-2019 11:18,36,57,11,271,027,000.00,0766
6802,04-08-2019 10:48,35,61,08,271,027,000.00,0779
6803,04-08-2019 10:18,36,60,16,259,027,000.00,0735
6804,04-08-2019 09:48,35,63,05,255,027,000.00,0652
6805,04-08-2019 09:18,35,62,05,214,027,000.00,0590
6806,04-08-2019 08:48,33,67,06,117,026,000.00,0537
6807,04-08-2019 08:18,33,67,07,152,026,000.00,0430
6808,04-08-2019 07:48,32,70,02,168,026,000.00,0328
6809,04-08-2019 07:18,32,73,04,192,026,000.00,0236
6810,04-08-2019 05:35,29,82,08,159,026,000.00,0001
6811,04-08-2019 05:05,29,82,04,187,026,000.00,0009
6812,04-08-2019 04:35,30,81,10,194,026,000.00,0000
6813,04-08-2019 04:05,30,81,03,195,026,000.00,0000
6814,04-08-2019 03:35,30,81,02,194,026,000.00,0000
6815,04-08-2019 03:05,30,82,05,193,026,000.00,0000
6816,04-08-2019 02:35,30,84,02,160,027,000.00,0007
6817,04-08-2019 02:05,30,85,02,175,027,000.00,0000
6818,04-08-2019 01:35,30,84,02,171,027,000.00,0000
6819,04-08-2019 01:05,30,84,02,190,027,000.00,0000
6820,04-08-2019 00:35,30,83,02,190,027,000.00,0000
6821,04-08-2019 00:05,31,83,02,191,027,000.00,0015
6822,03-08-2019 23:35,31,82,02,190,028,000.00,0000
6823,03-08-2019 23:05,31,81,04,140,028,000.00,0000
6824,03-08-2019 22:35,31,80,02,257,027,000.00,0000
6825,03-08-2019 22:35,31,80,02,257,028,000.00,0000
6826,03-08-2019 22:34,31,80,02,257,027,000.00,0000
6827,03-08-2019 22:15,31,80,02,257,028,000.00,0000
6828,03-08-2019 21:45,31,79,02,256,028,000.00,0000
6829,03-08-2019 21:15,32,79,03,202,028,000.00,0000
6830,03-08-2019 20:45,32,78,10,256,028,000.00,0000
6831,03-08-2019 20:15,32,77,06,252,028,000.00,0012
6832,03-08-2019 19:45,32,76,08,254,028,000.00,0016
6833,03-08-2019 19:15,32,75,15,260,027,000.00,0005
6834,03-08-2019 18:45,33,72,10,254,027,000.00,0007
6835,03-08-2019 18:15,33,70,06,247,027,000.00,0010
6836,03-08-2019 17:45,33,67,21,258,026,000.00,0053
6837,03-08-2019 17:15,34,69,19,259,027,000.00,0040
6838,03-08-2019 16:45,34,68,15,268,027,000.00,0056
6839,03-08-2019 16:15,34,67,10,272,027,000.00,0120
6840,03-08-2019 15:46,34,67,08,266,027,000.00,0276
6841,03-08-2019 15:37,34,65,12,242,027,000.00,0427
6842,03-08-2019 15:07,34,68,21,266,027,000.00,0094
6843,03-08-2019 14:37,34,69,14,265,027,000.00,0582
6844,03-08-2019 14:07,33,72,18,266,027,000.00,0216
6845,03-08-2019 13:37,33,74,12,269,028,000.00,0482
6846,03-08-2019 13:07,32,75,10,270,027,000.00,0472
6847,03-08-2019 12:37,32,76,20,261,027,000.00,0285
6848,03-08-2019 12:07,31,78,12,265,027,000.00,0463
6849,03-08-2019 11:37,31,79,13,264,027,000.00,0330
6850,03-08-2019 11:07,30,83,17,265,027,000.00,0989
6851,03-08-2019 10:38,28,86,17,257,026,000.00,0209
6852,03-08-2019 10:35,28,81,12,258,025,000.00,0197
6853,02-08-2019 05:36,31,78,02,263,027,000.00,0000
6854,02-08-2019 05:06,31,78,11,266,027,000.00,0000
6855,02-08-2019 04:36,31,78,04,255,027,000.00,0011
6856,02-08-2019 04:06,31,78,06,266,027,000.00,0000
6857,02-08-2019 03:36,31,77,10,263,027,000.00,0000
6858,02-08-2019 03:06,31,77,10,267,027,000.00,0000
6859,02-08-2019 02:36,31,78,08,251,027,000.00,0000
6860,02-08-2019 02:06,32,80,11,263,028,000.00,0005
6861,02-08-2019 01:36,32,78,09,255,028,000.00,0000
6862,02-08-2019 01:06,32,75,15,256,027,000.00,0004
6863,02-08-2019 00:36,33,72,02,239,027,000.00,0014
6864,02-08-2019 00:06,33,72,02,239,027,000.00,0001
6865,01-08-2019 23:36,33,71,02,228,027,000.00,0021
6866,01-08-2019 23:06,33,72,06,265,027,000.00,0000
6867,01-08-2019 22:35,33,73,02,249,027,000.00,0000
6868,01-08-2019 22:35,33,73,02,245,027,000.00,0016
6869,01-08-2019 22:06,33,72,02,251,028,000.00,0000
6870,01-08-2019 21:36,33,71,02,217,028,000.00,0000
6871,01-08-2019 21:06,34,70,02,218,027,000.00,0015
6872,01-08-2019 20:36,34,69,02,200,027,000.00,0013
6873,01-08-2019 20:06,34,71,02,117,028,000.00,0015
6874,01-08-2019 19:36,34,68,02,274,028,000.00,0024
6875,01-08-2019 19:06,34,68,02,274,028,000.00,0027
6876,01-08-2019 18:36,35,65,02,274,027,000.00,0000
6877,01-08-2019 18:06,36,62,02,052,027,000.00,0031
6878,01-08-2019 17:36,36,61,02,271,027,000.00,0074
6879,01-08-2019 17:06,36,60,02,271,027,000.00,0084
6880,01-08-2019 16:36,36,60,06,268,027,000.00,0283
6881,01-08-2019 16:06,36,60,05,274,027,000.00,0138
6882,01-08-2019 15:36,36,57,08,268,027,000.00,0451
6883,01-08-2019 15:06,36,58,12,264,026,000.00,0247
6884,01-08-2019 14:36,35,60,03,245,027,000.00,0327
6885,01-08-2019 14:06,35,60,03,277,026,000.00,0289
6886,01-08-2019 13:36,34,61,10,258,026,000.00,0322
6887,01-08-2019 13:06,35,61,10,262,026,000.00,0271
6888,01-08-2019 12:36,35,60,15,238,026,000.00,0443
6889,01-08-2019 12:06,34,62,17,261,026,000.00,0387
6890,01-08-2019 11:36,34,65,10,265,027,000.00,0465
6891,01-08-2019 11:06,34,65,19,266,026,000.00,0895
6892,01-08-2019 10:36,34,66,18,275,027,000.00,0587
6893,01-08-2019 10:06,33,71,11,263,027,000.00,0500
6894,01-08-2019 09:36,32,72,05,257,026,000.00,0375
6895,01-08-2019 09:06,31,77,09,270,027,000.00,0161
6896,01-08-2019 08:36,30,81,10,267,027,000.00,0241
6897,01-08-2019 08:06,30,77,02,277,026,000.00,0128
6898,01-08-2019 07:36,30,77,06,261,026,000.00,0071
6899,01-08-2019 07:06,30,76,12,259,025,000.00,0034
6900,01-08-2019 06:36,30,76,08,266,025,000.00,0030
6901,01-08-2019 06:06,30,76,06,258,025,000.00,0000
6902,01-08-2019 05:36,30,78,07,263,026,000.00,0000
6903,01-08-2019 05:06,30,76,05,262,026,000.00,0000
6904,01-08-2019 04:36,30,79,02,246,026,000.00,0000
6905,01-08-2019 04:06,30,81,02,188,027,000.00,0000
6906,01-08-2019 03:36,30,81,02,188,027,000.00,0000
6907,01-08-2019 03:06,30,81,02,189,027,000.00,0000
6908,01-08-2019 02:36,30,81,02,190,027,000.00,0004
6909,01-08-2019 02:06,30,81,02,190,027,000.00,0000
6910,01-08-2019 01:36,30,81,02,190,027,000.00,0005
6911,01-08-2019 01:06,31,81,02,226,027,000.00,0011
6912,01-08-2019 00:36,31,82,02,210,027,000.00,0007
6913,01-08-2019 00:06,31,82,02,125,027,000.00,0000
6914,31-07-2019 23:36,31,82,02,126,027,000.00,0000
6915,31-07-2019 23:06,31,80,02,241,027,000.00,0012
6916,31-07-2019 22:35,31,80,02,238,027,000.00,0000
6917,31-07-2019 22:35,31,80,02,239,027,000.00,0001
6918,31-07-2019 22:24,31,80,02,238,027,000.00,0004
6919,31-07-2019 21:54,31,80,02,254,027,000.00,0000
6920,31-07-2019 21:24,31,79,02,210,027,000.00,0021
6921,31-07-2019 20:54,31,79,02,202,027,000.00,0012
6922,31-07-2019 19:36,31,73,02,180,026,000.15,0000
6923,31-07-2019 19:06,32,71,03,183,026,000.15,0000
6924,31-07-2019 18:36,32,71,02,141,026,000.15,0010
6925,31-07-2019 18:06,33,69,03,150,026,000.15,0022
6926,31-07-2019 17:36,32,69,02,108,026,000.15,0072
6927,31-07-2019 17:06,32,72,05,100,026,000.15,0110
6928,31-07-2019 16:36,32,73,06,110,026,000.15,0130
6929,31-07-2019 16:06,32,73,07,107,026,000.15,0124
6930,31-07-2019 15:36,32,72,06,085,027,000.15,0166
6931,31-07-2019 15:06,32,71,06,104,026,000.15,0192
6932,31-07-2019 14:36,32,73,03,095,026,000.15,0206
6933,31-07-2019 14:06,32,71,02,067,027,000.15,0246
6934,31-07-2019 13:36,33,69,06,124,027,000.15,0382
6935,31-07-2019 13:06,32,72,02,062,026,000.15,0226
6936,31-07-2019 12:36,32,73,02,271,027,000.15,0127
6937,31-07-2019 12:06,32,74,02,271,027,000.15,0101
6938,31-07-2019 11:36,31,74,02,271,026,000.15,0128
6939,31-07-2019 11:06,31,77,09,260,026,000.15,0181
6940,31-07-2019 10:36,31,77,02,257,026,000.15,0130
6941,31-07-2019 10:06,29,84,02,260,027,000.15,0169
6942,31-07-2019 09:36,28,88,02,202,026,000.15,0085
6943,31-07-2019 09:06,28,85,03,246,025,000.14,0041
6944,31-07-2019 08:36,28,87,02,266,025,000.13,0004
6945,31-07-2019 08:06,28,85,09,266,025,000.13,0034
6946,31-07-2019 07:36,27,84,05,263,025,000.12,0029
6947,31-07-2019 07:06,27,86,08,274,025,000.09,0022
6948,31-07-2019 06:36,27,88,05,262,025,000.09,0000
6949,31-07-2019 06:06,27,85,09,224,024,000.07,0001
6950,31-07-2019 05:36,28,83,04,241,025,000.03,0000
6951,31-07-2019 05:06,29,75,07,145,025,000.00,0000
6952,31-07-2019 04:36,30,73,02,198,025,000.00,0007
6953,31-07-2019 04:06,30,72,06,202,024,000.00,0012
6954,31-07-2019 03:36,30,70,06,232,024,000.00,0012
6955,31-07-2019 03:06,30,75,04,086,025,000.00,0000
6956,31-07-2019 02:36,30,75,08,064,025,000.00,0000
6957,31-07-2019 02:06,30,73,04,113,025,000.00,0008
6958,31-07-2019 01:36,31,69,04,196,025,000.00,0000
6959,31-07-2019 01:06,32,64,06,218,024,000.00,0010
6960,31-07-2019 00:36,31,66,13,233,024,000.00,0000
6961,30-07-2019 23:36,30,70,07,234,024,000.00,0000
6962,30-07-2019 23:06,31,69,23,244,024,000.00,0000
6963,30-07-2019 22:36,31,68,06,227,024,000.00,0011
6964,30-07-2019 22:35,31,68,05,217,024,000.00,0019
6965,30-07-2019 22:20,31,68,06,185,024,000.00,0000
6966,30-07-2019 21:50,31,67,09,220,024,000.00,0000
6967,30-07-2019 21:20,31,66,07,223,024,000.00,0000
6968,30-07-2019 20:50,31,66,03,241,024,000.00,0000
6969,30-07-2019 20:20,32,64,03,212,024,000.00,0024
6970,30-07-2019 19:50,32,64,06,181,024,000.00,0000
6971,30-07-2019 19:20,32,66,11,207,024,000.00,0000
6972,30-07-2019 19:00,32,65,11,232,024,000.00,0000
6973,30-07-2019 18:30,32,65,09,186,024,000.00,0000
6974,30-07-2019 18:05,32,65,06,183,024,000.00,0017
6975,30-07-2019 17:35,32,65,04,218,025,000.00,0009
6976,30-07-2019 17:05,32,64,12,237,024,000.00,0034
6977,30-07-2019 16:35,32,65,13,237,025,000.00,0091
6978,30-07-2019 16:05,32,65,17,209,025,000.00,0135
6979,30-07-2019 15:35,32,67,11,218,025,000.00,0098
6980,30-07-2019 15:05,32,66,08,225,025,000.00,0032
6981,30-07-2019 14:35,32,66,04,228,025,000.00,0071
6982,30-07-2019 14:05,31,68,08,232,025,000.00,0117
6983,30-07-2019 13:35,31,69,13,224,025,000.00,0083
6984,30-07-2019 13:29,31,69,11,215,025,000.00,0052
6985,30-07-2019 12:59,31,70,07,247,025,000.00,0080
6986,30-07-2019 12:55,31,70,17,209,024,000.00,0060
6987,30-07-2019 12:37,30,71,06,265,025,000.00,0056
6988,30-07-2019 12:07,30,75,10,233,025,000.00,0022
6989,30-07-2019 11:44,30,76,20,262,025,000.00,0048
6990,30-07-2019 11:14,30,77,24,234,026,000.00,0077
6991,30-07-2019 10:44,33,76,25,258,028,000.00,0075
6992,30-07-2019 09:49,33,73,14,251,028,000.00,0120
6993,30-07-2019 09:36,33,72,13,265,028,000.00,0218
6994,30-07-2019 09:06,33,77,14,241,028,000.00,0270
6995,30-07-2019 08:36,33,79,21,258,028,000.00,0407
6996,30-07-2019 08:06,32,80,10,261,028,000.00,0167
6997,30-07-2019 07:36,32,80,07,241,028,000.00,0057
6998,30-07-2019 07:06,31,80,02,228,027,000.00,0006
6999,30-07-2019 06:36,31,79,03,200,027,000.00,0022
7000,30-07-2019 06:06,32,77,08,186,027,000.00,0016
7001,30-07-2019 05:36,32,77,10,213,027,000.00,0000
7002,30-07-2019 05:06,32,76,03,197,027,000.00,0010
7003,30-07-2019 04:36,32,76,02,207,027,000.00,0000
7004,30-07-2019 04:06,32,75,02,209,027,000.00,0005
7005,30-07-2019 03:36,32,76,02,218,027,000.00,0013
7006,30-07-2019 03:06,32,75,02,182,027,000.00,0001
7007,30-07-2019 02:36,32,75,02,177,027,000.00,0000
7008,30-07-2019 02:06,32,75,02,246,027,000.00,0000
7009,30-07-2019 01:36,32,76,02,200,027,000.00,0000
7010,30-07-2019 01:06,32,74,02,140,027,000.00,0000
7011,30-07-2019 00:36,32,73,02,151,027,000.00,0000
7012,30-07-2019 00:06,32,74,02,141,027,000.00,0012
7013,29-07-2019 23:36,32,74,02,136,027,000.00,0000
7014,29-07-2019 23:06,32,73,02,191,027,000.00,0014
7015,29-07-2019 22:36,32,73,06,236,026,000.00,0001
7016,29-07-2019 22:35,32,73,07,236,026,000.00,0021
7017,29-07-2019 22:06,32,73,03,201,026,000.00,0000
7018,29-07-2019 21:36,32,72,06,224,026,000.00,0013
7019,29-07-2019 21:06,32,72,08,217,027,000.00,0006
7020,29-07-2019 20:36,32,78,09,165,028,000.00,0017
7021,29-07-2019 20:06,33,78,04,198,028,000.00,0000
7022,29-07-2019 19:36,33,75,11,180,028,000.00,0000
7023,29-07-2019 19:06,35,68,06,158,028,000.00,0000
7024,29-07-2019 18:36,36,60,07,056,027,000.00,0041
7025,29-07-2019 18:06,37,60,06,075,028,000.00,0082
7026,29-07-2019 17:36,37,59,08,284,028,000.00,0091
7027,29-07-2019 17:06,38,56,10,088,028,000.00,0158
7028,29-07-2019 16:36,37,57,06,268,027,000.00,0182
7029,29-07-2019 16:06,37,58,10,279,027,000.00,0104
7030,29-07-2019 15:36,37,58,12,274,027,000.00,0148
7031,29-07-2019 15:06,37,56,07,268,027,000.00,0275
7032,29-07-2019 14:36,38,56,06,258,028,000.00,0597
7033,29-07-2019 14:07,37,55,18,253,027,000.00,0642
7034,29-07-2019 13:36,37,57,08,270,027,000.00,0662
7035,29-07-2019 13:07,36,58,11,256,027,000.00,0762
7036,29-07-2019 12:37,36,60,06,266,027,000.00,0292
7037,29-07-2019 12:06,35,60,23,274,026,000.00,0480
7038,29-07-2019 11:37,35,63,11,228,027,000.00,0664
7039,29-07-2019 11:07,35,63,12,261,027,000.00,0653
7040,29-07-2019 10:37,34,64,17,258,027,000.00,0388
7041,29-07-2019 10:07,35,66,13,237,027,000.00,0834
7042,29-07-2019 09:37,34,66,19,262,026,000.00,0352
7043,29-07-2019 09:07,34,67,15,268,027,000.00,0359
7044,29-07-2019 08:37,33,68,09,273,027,000.00,0283
7045,29-07-2019 08:07,34,67,17,252,027,000.00,0471
7046,29-07-2019 07:37,33,69,10,253,026,000.00,0328
7047,29-07-2019 07:07,33,68,10,265,026,000.00,0227
7048,29-07-2019 06:37,32,71,02,222,026,000.00,0144
7049,29-07-2019 06:07,31,74,02,198,026,000.00,0005
7050,29-07-2019 05:37,31,76,09,202,026,000.00,0000
7051,29-07-2019 05:07,31,75,02,183,026,000.00,0000
7052,29-07-2019 04:37,31,74,06,162,026,000.00,0000
7053,29-07-2019 04:07,31,75,07,173,026,000.00,0000
7054,29-07-2019 03:37,31,76,05,218,026,000.00,0000
7055,29-07-2019 03:07,31,76,06,248,026,000.00,0011
7056,29-07-2019 02:37,31,75,04,267,026,000.00,0000
7057,29-07-2019 02:07,32,73,10,268,026,000.00,0000
7058,29-07-2019 01:37,32,73,11,253,026,000.00,0000
7059,29-07-2019 01:07,32,71,11,259,026,000.00,0011
7060,29-07-2019 00:37,32,71,10,228,026,000.00,0000
7061,29-07-2019 00:07,32,70,08,239,026,000.00,0000
7062,28-07-2019 23:37,32,70,08,250,026,000.00,0008
7063,28-07-2019 23:07,33,71,14,263,027,000.00,0000
7064,28-07-2019 22:37,33,71,06,264,027,000.00,0016
7065,28-07-2019 22:36,33,71,08,250,027,000.00,0000
7066,28-07-2019 22:36,33,71,07,254,027,000.00,0000
7067,28-07-2019 22:22,32,74,08,222,027,000.00,0019
7068,28-07-2019 22:03,32,75,03,217,027,000.00,0018
7069,28-07-2019 21:33,32,74,07,221,027,000.00,0020
7070,28-07-2019 21:03,32,73,06,185,027,000.00,0000
7071,28-07-2019 20:33,33,72,04,189,027,000.00,0000
7072,28-07-2019 20:03,33,70,08,200,027,000.00,0014
7073,28-07-2019 19:33,33,72,07,189,027,000.00,0004
7074,28-07-2019 19:03,34,67,07,176,027,000.00,0021
7075,28-07-2019 18:32,35,65,08,234,027,000.00,0047
7076,28-07-2019 18:07,35,63,09,233,027,000.00,0052
7077,28-07-2019 17:37,36,63,11,227,028,000.00,0045
7078,28-07-2019 17:07,37,62,02,245,029,000.00,0087
7079,28-07-2019 16:37,36,64,09,264,028,000.00,0085
7080,28-07-2019 16:07,36,61,19,262,027,000.00,0189
7081,28-07-2019 15:37,36,62,05,246,028,000.00,0386
7082,28-07-2019 15:07,36,63,12,268,028,000.00,0138
7083,28-07-2019 14:37,36,63,09,261,028,000.00,0586
7084,28-07-2019 14:07,36,64,18,266,028,000.00,0203
7085,28-07-2019 13:37,35,65,09,269,028,000.00,0532
7086,28-07-2019 13:07,34,65,22,268,027,000.00,0496
7087,28-07-2019 12:37,34,64,17,251,027,000.00,0310
7088,28-07-2019 12:07,34,67,24,262,027,000.00,0704
7089,28-07-2019 11:37,33,67,18,267,027,000.00,0504
7090,28-07-2019 11:07,33,66,22,257,026,000.00,1121
7091,28-07-2019 10:37,33,69,11,265,027,000.00,0737
7092,28-07-2019 10:07,32,70,22,263,026,000.00,0221
7093,28-07-2019 09:37,32,72,15,237,026,000.00,0238
7094,28-07-2019 09:07,31,74,19,259,026,000.00,0234
7095,28-07-2019 08:37,31,75,09,252,026,000.00,0143
7096,28-07-2019 08:07,31,76,11,246,026,000.00,0076
7097,28-07-2019 07:37,31,75,10,259,026,000.00,0139
7098,28-07-2019 07:07,31,76,12,247,026,000.00,0042
7099,28-07-2019 06:37,31,74,14,255,026,000.00,0044
7100,28-07-2019 06:07,31,76,08,257,026,000.00,0014
7101,28-07-2019 05:37,31,75,17,263,026,000.00,0000
7102,28-07-2019 05:07,31,76,19,258,026,000.00,0000
7103,28-07-2019 04:37,31,79,02,257,027,000.00,0000
7104,28-07-2019 04:07,31,78,02,257,026,000.00,0000
7105,28-07-2019 03:37,31,78,09,257,026,000.00,0000
7106,28-07-2019 03:07,30,82,05,270,027,000.00,0000
7107,28-07-2019 02:37,30,85,02,194,027,000.00,0000
7108,28-07-2019 02:07,30,84,02,256,027,000.00,0012
7109,28-07-2019 01:37,30,84,02,257,027,000.00,0005
7110,28-07-2019 01:07,30,84,02,257,027,000.00,0000
7111,28-07-2019 00:37,30,87,02,257,028,000.00,0000
7112,28-07-2019 00:07,30,88,02,131,028,000.00,0000
7113,27-07-2019 23:37,29,88,02,144,027,000.00,0000
7114,27-07-2019 23:07,29,88,02,141,027,000.00,0000
7115,27-07-2019 22:36,29,88,02,249,027,000.00,0000
7116,27-07-2019 22:36,29,88,02,250,027,000.00,0001
7117,27-07-2019 22:07,29,88,02,249,027,000.03,0005
7118,27-07-2019 21:37,29,87,02,247,026,000.03,0000
7119,27-07-2019 21:07,29,82,04,243,026,000.00,0000
7120,27-07-2019 20:37,29,79,08,256,025,000.00,0000
7121,27-07-2019 20:07,30,76,15,267,025,000.00,0019
7122,27-07-2019 19:37,32,71,06,102,027,000.00,0013
7123,27-07-2019 19:07,33,70,10,262,027,000.00,0019
7124,27-07-2019 18:37,33,68,06,270,026,000.00,0055
7125,27-07-2019 18:07,33,66,08,259,026,000.00,0053
7126,27-07-2019 17:37,34,65,02,271,026,000.00,0072
7127,27-07-2019 17:07,34,65,04,271,026,000.00,0081
7128,27-07-2019 16:37,33,65,04,256,026,000.00,0146
7129,27-07-2019 16:07,33,66,13,266,026,000.00,0166
